date,avg_temperature,avg_precipitation
2024-06-04,14.16109027777778,0.020159722222222225
2024-06-05,14.242756944444444,0.016902777777777777
2024-06-06,14.329138888888888,0.018041666666666668
2024-06-07,14.445777777777776,0.01902777777777778
2024-06-08,14.5644375,0.01861111111111111
2024-06-09,14.584263888888886,0.016527777777777777
2024-06-10,14.655215277777776,0.016840277777777777
2024-06-11,14.816590277777777,0.0159375
2024-06-12,14.814402777777776,0.013423611111111112
2024-06-13,14.959527777777776,0.01609722222222222
2024-06-14,14.902687499999999,0.014590277777777777
2024-06-15,14.982250000000002,0.016256944444444442
2024-06-16,15.055006944444443,0.015458333333333333
2024-06-17,15.065145833333334,0.01411111111111111
2024-06-18,15.189791666666668,0.014166666666666666
2024-06-19,15.149631944444446,0.013374999999999998
2024-06-20,15.302812500000002,0.011819444444444445
2024-06-21,15.299652777777778,0.012152777777777778
2024-06-22,15.373159722222221,0.012930555555555556
2024-06-23,15.344402777777779,0.011381944444444445
2024-06-24,15.422694444444444,0.011972222222222224
2024-06-25,15.394583333333333,0.013506944444444445
2024-06-26,15.45279861111111,0.012916666666666668
2024-06-27,15.48704861111111,0.012506944444444446
2024-06-28,15.440590277777778,0.012722222222222222
2024-06-29,15.541854166666667,0.011291666666666665
2024-06-30,15.533506944444444,0.008763888888888889
2024-07-01,15.505354166666667,0.009479166666666667
2024-07-02,15.487381944444445,0.007972222222222223
2024-07-03,15.496916666666666,0.01079861111111111
2024-07-04,15.507361111111111,0.008770833333333332
2024-07-05,15.519569444444445,0.009555555555555557
2024-07-06,15.467541666666667,0.009562500000000002
2024-07-07,15.412687499999997,0.007902777777777778
2024-07-08,15.431305555555554,0.008590277777777778
2024-07-09,15.37286111111111,0.009305555555555556
2024-07-10,15.409479166666667,0.009805555555555557
2024-07-11,15.353569444444444,0.007020833333333333
2024-07-12,15.28775,0.0055625000000000015
2024-07-13,15.295687500000001,0.005166666666666667
2024-07-14,15.284333333333333,0.0073750000000000005
2024-07-15,15.189659722222222,0.005611111111111111
2024-07-16,15.069173611111111,0.004930555555555555
2024-07-17,15.03746527777778,0.004520833333333334
2024-07-18,15.036479166666666,0.004361111111111112
2024-07-19,14.954458333333331,0.0038194444444444443
2024-07-20,14.931493055555555,0.0034513888888888893
2024-07-21,14.8504375,0.0025208333333333333
2024-07-22,14.774187499999998,0.005118055555555555
2024-07-23,14.776319444444445,0.002375
2024-07-24,14.618354166666666,0.002895833333333333
2024-07-25,14.4838125,0.002444444444444445
2024-07-26,14.47782638888889,0.0017083333333333334
2024-07-27,14.389819444444445,0.0017708333333333335
2024-07-28,14.298583333333333,0.001
2024-07-29,14.218847222222225,0.0014583333333333334
2024-07-30,14.124208333333334,0.00029861111111111115
2024-07-31,13.979631944444444,0.0005416666666666666
2024-08-01,13.900354166666668,7.638888888888889e-05
2024-08-02,13.838187500000002,0.0
2024-08-03,13.661520833333334,0.0
2024-08-04,13.609090277777778,0.0
2024-08-05,13.424444444444445,0.0
2024-08-06,13.3330625,0.0
2024-08-07,13.304076388888891,0.0
2024-08-08,13.087180555555555,0.0
2024-08-09,12.93696527777778,0.0
2024-08-10,12.872465277777776,0.0
2024-08-11,12.70395138888889,0.0
2024-08-12,12.632756944444443,0.0
2024-08-13,12.474229166666666,0.0
2024-08-14,12.329923611111111,0.0
2024-08-15,12.175458333333333,0.0
2024-08-16,12.013895833333335,0.0
2024-08-17,11.883708333333335,0.0
2024-08-18,11.706243055555554,0.0
2024-08-19,11.620291666666667,0.0
2024-08-20,11.394388888888887,0.0
2024-08-21,11.267013888888888,0.0
2024-08-22,11.148159722222221,0.0
2024-08-23,10.907673611111111,0.0
2024-08-24,10.752854166666667,0.0
2024-08-25,10.615673611111111,0.0
2024-08-26,10.463243055555555,0.0
2024-08-27,10.27217361111111,0.0
2024-08-28,10.112527777777778,0.0
2024-08-29,9.926944444444445,0.0
2024-08-30,9.762375,0.0
2024-08-31,9.546055555555556,0.0
2024-09-01,9.424562499999999,0.0
2024-09-02,9.26957638888889,0.0
2024-09-03,9.015173611111111,0.0
2024-09-04,8.876208333333333,0.0
2024-09-05,8.679152777777777,0.0
2024-09-06,8.4918125,0.0
2024-09-07,8.276361111111111,0.0
2024-09-08,8.10779861111111,0.0
2024-09-09,7.9081527777777785,0.0
2024-09-10,7.735395833333334,0.0
2024-09-11,7.513354166666667,0.0
2024-09-12,7.256243055555555,0.0
2024-09-13,7.107652777777778,0.0
2024-09-14,6.91992361111111,0.0
2024-09-15,6.708972222222222,0.0
2024-09-16,6.487375,0.0
2024-09-17,6.328493055555556,0.0
2024-09-18,6.147819444444445,0.0
2024-09-19,5.977868055555557,0.0
2024-09-20,5.8006319444444445,0.0
2024-09-21,5.519909722222223,0.0
2024-09-22,5.316131944444444,0.0
2024-09-23,5.179805555555555,0.0
2024-09-24,5.0083472222222225,0.0
2024-09-25,4.771652777777778,0.0
2024-09-26,4.583402777777778,0.0
2024-09-27,4.319520833333334,0.0
2024-09-28,4.124472222222222,0.0
2024-09-29,3.880006944444444,0.0
2024-09-30,3.6899791666666664,0.0
2024-10-01,3.493875,0.0
2024-10-02,3.2488402777777776,0.0
2024-10-03,3.0750555555555557,0.0
2024-10-04,2.8476041666666667,0.0
2024-10-05,2.6962916666666668,0.0
2024-10-06,2.466548611111111,0.0
2024-10-07,2.1850208333333336,0.0
2024-10-08,2.032430555555556,0.0
2024-10-09,1.8091736111111112,0.0
2024-10-10,1.65025,0.0
2024-10-11,1.404173611111111,0.0
2024-10-12,1.2461805555555556,0.0
2024-10-13,1.0148055555555557,0.0
2024-10-14,0.8924097222222224,0.0
2024-10-15,0.6099930555555555,0.0
2024-10-16,0.42817361111111096,0.0
2024-10-17,0.23806944444444447,0.0
2024-10-18,0.04043055555555565,0.0
2024-10-19,-0.08403472222222229,0.0
2024-10-20,-0.3620694444444444,0.0
2024-10-21,-0.5002361111111111,0.0
2024-10-22,-0.7460069444444445,0.0
2024-10-23,-0.9631874999999999,0.0
2024-10-24,-1.113201388888889,0.0
2024-10-25,-1.2665,0.0
2024-10-26,-1.517715277777778,0.0
2024-10-27,-1.6271180555555558,0.0
2024-10-28,-1.8967430555555558,0.0
2024-10-29,-2.0982708333333333,0.0
2024-10-30,-2.2650624999999995,0.0
2024-10-31,-2.4535277777777775,0.0
2024-11-01,-2.590902777777778,0.0
2024-11-02,-2.768576388888889,0.0
2024-11-03,-3.0073680555555558,0.0
2024-11-04,-3.1632361111111114,0.0
2024-11-05,-3.3104652777777774,0.0
2024-11-06,-3.521583333333333,0.0
2024-11-07,-3.6630555555555557,0.0
2024-11-08,-3.7819583333333338,0.0
2024-11-09,-3.9292083333333334,0.0
2024-11-10,-4.1986875,0.0
2024-11-11,-4.311166666666667,0.0
2024-11-12,-4.46582638888889,0.0
2024-11-13,-4.622458333333333,0.0
2024-11-14,-4.783618055555555,0.0
2024-11-15,-4.8180625,0.0
2024-11-16,-5.021194444444445,0.0
2024-11-17,-5.153826388888889,0.0
2024-11-18,-5.29904861111111,0.0
2024-11-19,-5.4293611111111115,0.0
2024-11-20,-5.600548611111111,0.0
2024-11-21,-5.743777777777779,0.0
2024-11-22,-5.916652777777777,0.0
2024-11-23,-6.006993055555555,0.0
2024-11-24,-6.1210763888888895,0.0
2024-11-25,-6.266236111111112,0.0
2024-11-26,-6.347111111111111,0.0
2024-11-27,-6.469729166666666,0.0
2024-11-28,-6.6320625,0.0
2024-11-29,-6.650173611111111,0.0
2024-11-30,-6.811868055555555,0.0
2024-12-01,-6.975305555555555,0.00011805555555555556
2024-12-02,-7.034583333333333,0.0003402777777777778
2024-12-03,-7.089666666666666,0.0003333333333333334
2024-12-04,-7.1928125,0.0005555555555555556
2024-12-05,-7.296111111111112,0.0010694444444444445
2024-12-06,-7.373527777777778,0.0015902777777777777
2024-12-07,-7.437895833333333,0.0019097222222222222
2024-12-08,-7.559881944444444,0.001625
2024-12-09,-7.646895833333333,0.0022291666666666666
2024-12-10,-7.70820138888889,0.002638888888888889
2024-12-11,-7.834493055555556,0.003652777777777778
2024-12-12,-7.890368055555556,0.0028402777777777775
2024-12-13,-7.880527777777777,0.003131944444444444
2024-12-14,-8.008722222222222,0.0031875
2024-12-15,-8.050402777777778,0.0033749999999999995
2024-12-16,-8.047972222222223,0.004145833333333334
2024-12-17,-8.135715277777779,0.004645833333333333
2024-12-18,-8.17692361111111,0.007451388888888889
2024-12-19,-8.212826388888889,0.006625
2024-12-20,-8.267493055555555,0.006423611111111111
2024-12-21,-8.340965277777778,0.0060347222222222234
2024-12-22,-8.380041666666667,0.0068402777777777785
2024-12-23,-8.396034722222222,0.006076388888888889
2024-12-24,-8.416472222222223,0.008208333333333333
2024-12-25,-8.459833333333334,0.006125
2024-12-26,-8.536930555555555,0.00707638888888889
2024-12-27,-8.352972222222222,0.010090277777777778
2024-12-28,-8.466826388888888,0.007291666666666667
2024-12-29,-8.57702777777778,0.010347222222222223
2024-12-30,-8.461520833333333,0.010659722222222221
2024-12-31,-8.524513888888889,0.009965277777777778
