date,avg_temperature,avg_precipitation
2024-04-16,10.114381944444444,0.029611111111111112
2024-04-17,10.222798611111113,0.03071527777777778
2024-04-18,10.498201388888889,0.028000000000000004
2024-04-19,10.5920625,0.02890277777777778
2024-04-20,10.770319444444445,0.027777777777777776
2024-04-21,10.893118055555556,0.028722222222222222
2024-04-22,11.179805555555555,0.026222222222222227
2024-04-23,11.237881944444444,0.029312500000000002
2024-04-24,11.366763888888888,0.028874999999999998
2024-04-25,11.573819444444446,0.030118055555555554
2024-04-26,11.672500000000001,0.025374999999999998
2024-04-27,11.914215277777778,0.027965277777777776
2024-04-28,12.029256944444445,0.02402777777777778
2024-04-29,12.158458333333334,0.02804861111111111
2024-04-30,12.259465277777776,0.030340277777777775
2024-05-01,12.534541666666666,0.023888888888888894
2024-05-02,12.635916666666667,0.025770833333333333
2024-05-03,12.752951388888889,0.02809722222222223
2024-05-04,12.910743055555557,0.03189583333333333
2024-05-05,13.112368055555553,0.02957638888888889
2024-05-06,13.209625,0.02661111111111111
2024-05-07,13.28320138888889,0.02736805555555555
2024-05-08,13.544743055555555,0.025277777777777777
2024-05-09,13.68276388888889,0.027923611111111118
2024-05-10,13.765916666666666,0.02538888888888889
2024-05-11,13.912437499999998,0.02715972222222222
2024-05-12,14.083104166666665,0.025340277777777774
2024-05-13,14.069256944444447,0.024215277777777777
2024-05-14,14.228208333333335,0.022013888888888892
2024-05-15,14.474111111111112,0.025229166666666667
2024-05-16,14.565229166666667,0.02352777777777778
2024-05-17,14.730930555555556,0.02560416666666667
2024-05-18,14.796361111111112,0.0229375
2024-05-19,14.914222222222222,0.022875
2024-05-20,15.06857638888889,0.026486111111111113
2024-05-21,15.148062500000002,0.022534722222222223
2024-05-22,15.26198611111111,0.023638888888888893
2024-05-23,15.357680555555554,0.02402777777777778
2024-05-24,15.486645833333334,0.01840972222222222
2024-05-25,15.548305555555556,0.024756944444444443
2024-05-26,15.6795625,0.02079166666666667
2024-05-27,15.765354166666667,0.022902777777777775
2024-05-28,15.88998611111111,0.02010416666666667
2024-05-29,15.949284722222224,0.01915277777777778
2024-05-30,16.125847222222223,0.02017361111111111
2024-05-31,16.115736111111108,0.022375
2024-06-01,16.232701388888888,0.01952777777777778
2024-06-02,16.426243055555556,0.02053472222222222
2024-06-03,16.409,0.01404861111111111
2024-06-04,16.449305555555554,0.018881944444444444
2024-06-05,16.509451388888888,0.020187500000000004
2024-06-06,16.612687499999996,0.017555555555555557
2024-06-07,16.709569444444444,0.017763888888888888
2024-06-08,16.764291666666665,0.019097222222222224
2024-06-09,16.812472222222222,0.018611111111111113
2024-06-10,16.944,0.01886111111111111
2024-06-11,16.967958333333335,0.017069444444444446
2024-06-12,17.022937499999998,0.019381944444444445
2024-06-13,17.085715277777776,0.01517361111111111
2024-06-14,17.160319444444443,0.014409722222222223
2024-06-15,17.21172222222222,0.016006944444444445
2024-06-16,17.199986111111112,0.01592361111111111
2024-06-17,17.228118055555555,0.013236111111111113
2024-06-18,17.316194444444445,0.013465277777777777
2024-06-19,17.382430555555555,0.014847222222222223
2024-06-20,17.37954861111111,0.013569444444444443
2024-06-21,17.484243055555556,0.013624999999999998
2024-06-22,17.476756944444446,0.01225
2024-06-23,17.475805555555556,0.012624999999999999
2024-06-24,17.487986111111113,0.011923611111111112
2024-06-25,17.514277777777775,0.011319444444444444
2024-06-26,17.570625,0.013541666666666667
2024-06-27,17.62842361111111,0.012284722222222223
2024-06-28,17.58170138888889,0.011333333333333334
2024-06-29,17.62304861111111,0.010715277777777778
2024-06-30,17.542291666666667,0.009090277777777777
2024-07-01,17.652569444444445,0.009631944444444445
2024-07-02,17.609881944444446,0.009652777777777777
2024-07-03,17.69402777777778,0.009701388888888888
2024-07-04,17.611180555555556,0.009138888888888889
2024-07-05,17.627847222222222,0.00961111111111111
2024-07-06,17.61389583333333,0.007208333333333334
2024-07-07,17.598916666666668,0.007041666666666667
2024-07-08,17.54309027777778,0.006013888888888889
2024-07-09,17.575347222222224,0.006979166666666667
2024-07-10,17.615756944444442,0.007819444444444445
2024-07-11,17.403222222222222,0.007020833333333333
2024-07-12,17.458861111111112,0.006111111111111111
2024-07-13,17.42374305555556,0.007013888888888889
2024-07-14,17.34534027777778,0.006409722222222223
2024-07-15,17.37484027777778,0.005888888888888889
2024-07-16,17.340756944444447,0.004986111111111111
2024-07-17,17.283444444444445,0.004541666666666667
2024-07-18,17.211624999999998,0.0042430555555555555
2024-07-19,17.1876875,0.004361111111111111
2024-07-20,17.187993055555555,0.004090277777777778
2024-07-21,17.006812500000002,0.003805555555555556
2024-07-22,16.904347222222224,0.0027222222222222227
2024-07-23,16.895902777777778,0.002423611111111111
2024-07-24,16.894541666666665,0.003236111111111111
2024-07-25,16.8386875,0.0033125
2024-07-26,16.824104166666665,0.00275
2024-07-27,16.735305555555556,0.0014027777777777777
2024-07-28,16.576013888888887,0.0009513888888888888
2024-07-29,16.577611111111114,0.0005972222222222223
2024-07-30,16.509284722222223,0.0007916666666666668
2024-07-31,16.380805555555558,0.0006250000000000001
2024-08-01,16.30184722222222,0.0
2024-08-02,16.182979166666666,0.0
2024-08-03,16.05295138888889,0.0
2024-08-04,15.986062500000001,0.0
2024-08-05,15.921333333333335,0.0
2024-08-06,15.8428125,0.0
2024-08-07,15.651263888888888,0.0
2024-08-08,15.578284722222222,0.0
2024-08-09,15.472034722222222,0.0
2024-08-10,15.410840277777778,0.0
2024-08-11,15.26726388888889,0.0
2024-08-12,15.190423611111111,0.0
2024-08-13,15.031180555555556,0.0
2024-08-14,14.931854166666666,0.0
2024-08-15,14.886374999999997,0.0
2024-08-16,14.652270833333336,0.0
2024-08-17,14.630430555555556,0.0
2024-08-18,14.480895833333335,0.0
2024-08-19,14.335916666666668,0.0
2024-08-20,14.176631944444447,0.0
2024-08-21,14.106562499999997,0.0
2024-08-22,13.9343125,0.0
2024-08-23,13.80214583333333,0.0
2024-08-24,13.709597222222222,0.0
2024-08-25,13.5806875,0.0
2024-08-26,13.346027777777778,0.0
2024-08-27,13.231743055555555,0.0
2024-08-28,13.050256944444444,0.0
2024-08-29,12.951840277777778,0.0
2024-08-30,12.846499999999999,0.0
2024-08-31,12.702180555555556,0.0
2024-09-01,12.569944444444445,0.0
2024-09-02,12.266451388888887,0.0
2024-09-03,12.249604166666668,0.0
2024-09-04,12.107409722222224,0.0
2024-09-05,11.89402777777778,0.0
2024-09-06,11.771777777777778,0.0
2024-09-07,11.636791666666666,0.0
2024-09-08,11.468284722222224,0.0
2024-09-09,11.324090277777778,0.0
2024-09-10,11.141791666666666,0.0
2024-09-11,10.97075,0.0
2024-09-12,10.8174375,0.0
2024-09-13,10.628534722222222,0.0
2024-09-14,10.520402777777779,0.0
2024-09-15,10.343222222222222,0.0
2024-09-16,10.16138888888889,0.0
2024-09-17,9.986354166666668,0.0
2024-09-18,9.87920138888889,0.0
2024-09-19,9.655000000000001,0.0
2024-09-20,9.471472222222221,0.0
2024-09-21,9.314395833333332,0.0
2024-09-22,9.143194444444445,0.0
2024-09-23,8.958187500000001,0.0
2024-09-24,8.824493055555555,0.0
2024-09-25,8.583381944444444,0.0
2024-09-26,8.393756944444444,0.0
2024-09-27,8.208444444444444,0.0
2024-09-28,8.092479166666667,0.0
2024-09-29,7.864881944444445,0.0
2024-09-30,7.781069444444444,0.0
2024-10-01,7.67575,0.0
2024-10-02,7.381833333333334,0.0
2024-10-03,7.1947777777777775,0.0
2024-10-04,7.099819444444444,0.0
2024-10-05,6.923423611111111,0.0
2024-10-06,6.7460763888888895,0.0
2024-10-07,6.6208680555555555,0.0
2024-10-08,6.389993055555555,0.0
2024-10-09,6.1997986111111105,0.0
2024-10-10,6.03313888888889,0.0
2024-10-11,5.855541666666666,0.0
2024-10-12,5.704527777777778,0.0
2024-10-13,5.541270833333334,0.0
2024-10-14,5.3999097222222225,0.0
2024-10-15,5.237166666666666,0.0
2024-10-16,4.998215277777778,0.0
2024-10-17,4.775229166666667,0.0
2024-10-18,4.699402777777777,0.0
2024-10-19,4.578701388888889,0.0
2024-10-20,4.360847222222222,0.0
2024-10-21,4.1834375,0.0
2024-10-22,4.118375,0.0
2024-10-23,3.9362291666666667,0.0
2024-10-24,3.767701388888889,0.0
2024-10-25,3.5984930555555557,0.0
2024-10-26,3.3950555555555555,0.0
2024-10-27,3.292284722222222,0.0
2024-10-28,3.0613611111111116,0.0
2024-10-29,2.952854166666667,0.0
2024-10-30,2.7582569444444447,0.0
2024-10-31,2.550027777777778,0.0
2024-11-01,2.4241666666666664,0.0
2024-11-02,2.4149930555555557,0.0
2024-11-03,2.2210972222222223,0.0
2024-11-04,2.0502777777777776,0.0
2024-11-05,1.9240624999999998,0.0
2024-11-06,1.7513194444444444,0.0
2024-11-07,1.5870624999999998,0.0
2024-11-08,1.5052430555555556,0.0
2024-11-09,1.3649305555555555,0.0
2024-11-10,1.2990486111111113,0.0
2024-11-11,1.1246944444444444,0.0
2024-11-12,0.9616319444444444,0.0
2024-11-13,0.8246736111111113,0.0
2024-11-14,0.7129583333333332,0.0
2024-11-15,0.6254652777777777,0.0
2024-11-16,0.38042361111111117,0.0
2024-11-17,0.3435694444444444,0.0
2024-11-18,0.2418819444444445,0.0
2024-11-19,0.12282638888888874,0.0
2024-11-20,0.014687500000000063,0.0
2024-11-21,-0.03561111111111117,0.0
2024-11-22,-0.17009027777777774,0.0
2024-11-23,-0.33871527777777777,0.0
2024-11-24,-0.39738194444444436,0.0
2024-11-25,-0.48829861111111117,0.0
2024-11-26,-0.6087986111111111,0.0
2024-11-27,-0.7705277777777777,0.0
2024-11-28,-0.8135069444444443,0.0
2024-11-29,-0.887513888888889,0.0
2024-11-30,-0.9788263888888891,0.0
2024-12-01,-1.0573333333333332,9.722222222222223e-05
2024-12-02,-1.2340902777777778,0.0008958333333333333
2024-12-03,-1.2110694444444445,0.0007361111111111111
2024-12-04,-1.3838819444444443,0.001138888888888889
2024-12-05,-1.4534097222222222,0.0012569444444444444
2024-12-06,-1.4326041666666665,0.0016180555555555555
2024-12-07,-1.4771180555555556,0.0010208333333333332
2024-12-08,-1.5864583333333333,0.0020277777777777777
2024-12-09,-1.676763888888889,0.0024513888888888892
2024-12-10,-1.6863680555555556,0.0026736111111111114
2024-12-11,-1.7638263888888892,0.0036597222222222226
2024-12-12,-1.8405555555555553,0.003652777777777778
2024-12-13,-1.9397291666666667,0.002986111111111111
2024-12-14,-1.950875,0.004125000000000001
2024-12-15,-2.0052986111111113,0.004777777777777778
2024-12-16,-2.0673124999999994,0.004368055555555556
2024-12-17,-2.1013541666666664,0.005069444444444445
2024-12-18,-2.1212291666666663,0.005423611111111112
2024-12-19,-2.112138888888889,0.004527777777777778
2024-12-20,-2.2621527777777777,0.005993055555555556
2024-12-21,-2.2276944444444444,0.007500000000000001
2024-12-22,-2.2730277777777776,0.006673611111111111
2024-12-23,-2.309,0.007680555555555555
2024-12-24,-2.322006944444444,0.005958333333333334
2024-12-25,-2.3996388888888887,0.008965277777777779
2024-12-26,-2.301527777777778,0.008916666666666666
2024-12-27,-2.335701388888889,0.008090277777777778
2024-12-28,-2.3875625,0.008819444444444444
2024-12-29,-2.3688541666666665,0.00973611111111111
2024-12-30,-2.4192708333333335,0.00957638888888889
2024-12-31,-2.3924166666666666,0.009618055555555557
